4 3 100000 500 0.0107
4 5 100000 500 0.0118
4 7 100000 500 0.0221
4 9 100000 500 0.019499999
4 11 100000 500 0.022499997
4 13 100000 500 0.026600003
4 15 100000 500 0.032699995
4 17 100000 500 0.038600005
4 19 100000 500 0.044499997
4 21 100000 500 0.043
4 3 100000 1000 0.0081
4 5 100000 1000 0.0169
4 7 100000 1000 0.014999999
4 9 100000 1000 0.0198
4 11 100000 1000 0.0233
4 13 100000 1000 0.0278
4 15 100000 1000 0.030700002
4 17 100000 1000 0.0324
4 19 100000 1000 0.038
4 21 100000 1000 0.0423
4 3 100000 1500 0.0119
4 5 100000 1500 0.016199999
4 7 100000 1500 0.0156000005
4 9 100000 1500 0.0232
4 11 100000 1500 0.0185
4 13 100000 1500 0.027200002
4 15 100000 1500 0.028299998
4 17 100000 1500 0.0377
4 19 100000 1500 0.0416
4 21 100000 1500 0.0411
4 3 100000 2000 0.0071
4 5 100000 2000 0.0113
4 7 100000 2000 0.0129
4 9 100000 2000 0.017500002
4 11 100000 2000 0.021899998
4 13 100000 2000 0.0282
4 15 100000 2000 0.0299
4 17 100000 2000 0.0377
4 19 100000 2000 0.042600002
4 21 100000 2000 0.046999995
4 3 100000 2500 0.0064000003
4 5 100000 2500 0.0128999995
4 7 100000 2500 0.015700001
4 9 100000 2500 0.017199999
4 11 100000 2500 0.0213
4 13 100000 2500 0.023900002
4 15 100000 2500 0.0291
4 17 100000 2500 0.0376
4 19 100000 2500 0.041300002
4 21 100000 2500 0.0477
4 3 100000 3000 0.013600001
4 5 100000 3000 0.0106
4 7 100000 3000 0.0147
4 9 100000 3000 0.0177
4 11 100000 3000 0.0213
4 13 100000 3000 0.0259
4 15 100000 3000 0.030900002
4 17 100000 3000 0.035899997
4 19 100000 3000 0.0464
4 21 100000 3000 0.048100002
4 3 100000 3500 0.0079
4 5 100000 3500 0.010799999
4 7 100000 3500 0.017299999
4 9 100000 3500 0.0167
4 11 100000 3500 0.022899998
4 13 100000 3500 0.0285
4 15 100000 3500 0.0306
4 17 100000 3500 0.0363
4 19 100000 3500 0.0399
4 21 100000 3500 0.045500003
4 3 100000 4000 0.0064000003
4 5 100000 4000 0.011599999
4 7 100000 4000 0.015199999
4 9 100000 4000 0.0174
4 11 100000 4000 0.0232
4 13 100000 4000 0.0253
4 15 100000 4000 0.030999998
4 17 100000 4000 0.036299996
4 19 100000 4000 0.0429
4 21 100000 4000 0.051700003
4 3 100000 4500 0.011399999
4 5 100000 4500 0.0112
4 7 100000 4500 0.014
4 9 100000 4500 0.0178
4 11 100000 4500 0.0205
4 13 100000 4500 0.025099998
4 15 100000 4500 0.0331
4 17 100000 4500 0.035299998
4 19 100000 4500 0.040200002
4 21 100000 4500 0.046799995
4 3 100000 5000 0.0074999994
4 5 100000 5000 0.012999999
4 7 100000 5000 0.0153
4 9 100000 5000 0.0217
4 11 100000 5000 0.020299999
4 13 100000 5000 0.029700002
4 15 100000 5000 0.031200001
4 17 100000 5000 0.0371
4 19 100000 5000 0.040000003
4 21 100000 5000 0.0459
4 3 200000 500 0.02
4 5 200000 500 0.018
4 7 200000 500 0.0271
4 9 200000 500 0.0409
4 11 200000 500 0.0378
4 13 200000 500 0.0543
4 15 200000 500 0.060799997
4 17 200000 500 0.071
4 19 200000 500 0.0759
4 21 200000 500 0.087
4 3 200000 1000 0.013699999
4 5 200000 1000 0.0184
4 7 200000 1000 0.028099999
4 9 200000 1000 0.0398
4 11 200000 1000 0.0404
4 13 200000 1000 0.047800004
4 15 200000 1000 0.055399995
4 17 200000 1000 0.0626
4 19 200000 1000 0.078499995
4 21 200000 1000 0.08240001
4 3 200000 1500 0.018000001
4 5 200000 1500 0.0179
4 7 200000 1500 0.028300002
4 9 200000 1500 0.032899998
4 11 200000 1500 0.0403
4 13 200000 1500 0.0461
4 15 200000 1500 0.0565
4 17 200000 1500 0.0685
4 19 200000 1500 0.083
4 21 200000 1500 0.0903
4 3 200000 2000 0.0117
4 5 200000 2000 0.019799998
4 7 200000 2000 0.024799999
4 9 200000 2000 0.0305
4 11 200000 2000 0.038099997
4 13 200000 2000 0.048100002
4 15 200000 2000 0.056599997
4 17 200000 2000 0.068799995
4 19 200000 2000 0.086
4 21 200000 2000 0.08530001
4 3 200000 2500 0.0116
4 5 200000 2500 0.0174
4 7 200000 2500 0.024600001
4 9 200000 2500 0.0301
4 11 200000 2500 0.0358
4 13 200000 2500 0.047500003
4 15 200000 2500 0.0645
4 17 200000 2500 0.06729999
4 19 200000 2500 0.076500006
4 21 200000 2500 0.0845
4 3 200000 3000 0.010399999
4 5 200000 3000 0.015999999
4 7 200000 3000 0.023699999
4 9 200000 3000 0.0347
4 11 200000 3000 0.037699997
4 13 200000 3000 0.045599997
4 15 200000 3000 0.060600005
4 17 200000 3000 0.0655
4 19 200000 3000 0.0813
4 21 200000 3000 0.0857
4 3 200000 3500 0.0101
4 5 200000 3500 0.015999999
4 7 200000 3500 0.023000002
4 9 200000 3500 0.030800004
4 11 200000 3500 0.039499998
4 13 200000 3500 0.0462
4 15 200000 3500 0.053499997
4 17 200000 3500 0.0697
4 19 200000 3500 0.0772
4 21 200000 3500 0.0836
4 3 200000 4000 0.0092
4 5 200000 4000 0.012800001
4 7 200000 4000 0.0232
4 9 200000 4000 0.0314
4 11 200000 4000 0.036399998
4 13 200000 4000 0.0461
4 15 200000 4000 0.053600002
4 17 200000 4000 0.066
4 19 200000 4000 0.0712
4 21 200000 4000 0.08640001
4 3 200000 4500 0.0094
4 5 200000 4500 0.0162
4 7 200000 4500 0.028199997
4 9 200000 4500 0.0301
4 11 200000 4500 0.0361
4 13 200000 4500 0.044000003
4 15 200000 4500 0.0551
4 17 200000 4500 0.063200004
4 19 200000 4500 0.078099996
4 21 200000 4500 0.085599996
4 3 200000 5000 0.0074999994
4 5 200000 5000 0.0214
4 7 200000 5000 0.021599999
4 9 200000 5000 0.029800002
4 11 200000 5000 0.037000004
4 13 200000 5000 0.0471
4 15 200000 5000 0.052999996
4 17 200000 5000 0.070599996
4 19 200000 5000 0.07880001
4 21 200000 5000 0.0802
4 3 300000 500 0.018099999
4 5 300000 500 0.0255
4 7 300000 500 0.05459999
4 9 300000 500 0.043800004
4 11 300000 500 0.061399996
4 13 300000 500 0.0694
4 15 300000 500 0.087299995
4 17 300000 500 0.107200004
4 19 300000 500 0.11130001
4 21 300000 500 0.14000002
4 3 300000 1000 0.016600002
4 5 300000 1000 0.022800002
4 7 300000 1000 0.036000002
4 9 300000 1000 0.042499997
4 11 300000 1000 0.056299996
4 13 300000 1000 0.0711
4 15 300000 1000 0.0854
4 17 300000 1000 0.0997
4 19 300000 1000 0.10650001
4 21 300000 1000 0.1258
4 3 300000 1500 0.0183
4 5 300000 1500 0.024699999
4 7 300000 1500 0.033099998
4 9 300000 1500 0.0484
4 11 300000 1500 0.057100005
4 13 300000 1500 0.068900004
4 15 300000 1500 0.081999995
4 17 300000 1500 0.0933
4 19 300000 1500 0.1082
4 21 300000 1500 0.1355
4 3 300000 2000 0.020100001
4 5 300000 2000 0.025100002
4 7 300000 2000 0.035
4 9 300000 2000 0.0435
4 11 300000 2000 0.0549
4 13 300000 2000 0.0748
4 15 300000 2000 0.095000006
4 17 300000 2000 0.09449999
4 19 300000 2000 0.1043
4 21 300000 2000 0.139
4 3 300000 2500 0.017199999
4 5 300000 2500 0.0257
4 7 300000 2500 0.0348
4 9 300000 2500 0.0397
4 11 300000 2500 0.052199997
4 13 300000 2500 0.0656
4 15 300000 2500 0.0991
4 17 300000 2500 0.09819999
4 19 300000 2500 0.1302
4 21 300000 2500 0.1188
4 3 300000 3000 0.0150999995
4 5 300000 3000 0.020999998
4 7 300000 3000 0.0338
4 9 300000 3000 0.0465
4 11 300000 3000 0.0528
4 13 300000 3000 0.0681
4 15 300000 3000 0.0805
4 17 300000 3000 0.09289999
4 19 300000 3000 0.115499996
4 21 300000 3000 0.13000001
4 3 300000 3500 0.021199998
4 5 300000 3500 0.0241
4 7 300000 3500 0.0342
4 9 300000 3500 0.042900003
4 11 300000 3500 0.050100006
4 13 300000 3500 0.067200005
4 15 300000 3500 0.077
4 17 300000 3500 0.092700005
4 19 300000 3500 0.1105
4 21 300000 3500 0.12099999
4 3 300000 4000 0.0150999995
4 5 300000 4000 0.021000002
4 7 300000 4000 0.030400002
4 9 300000 4000 0.041599996
4 11 300000 4000 0.0565
4 13 300000 4000 0.0651
4 15 300000 4000 0.0891
4 17 300000 4000 0.097
4 19 300000 4000 0.112399995
4 21 300000 4000 0.121599995
4 3 300000 4500 0.0134000005
4 5 300000 4500 0.027499998
4 7 300000 4500 0.0319
4 9 300000 4500 0.040599998
4 11 300000 4500 0.059499998
4 13 300000 4500 0.069800004
4 15 300000 4500 0.086500004
4 17 300000 4500 0.0935
4 19 300000 4500 0.1092
4 21 300000 4500 0.1237
4 3 300000 5000 0.0112
4 5 300000 5000 0.0212
4 7 300000 5000 0.036
4 9 300000 5000 0.043
4 11 300000 5000 0.051099997
4 13 300000 5000 0.0659
4 15 300000 5000 0.080299996
4 17 300000 5000 0.0963
4 19 300000 5000 0.10869999
4 21 300000 5000 0.118999995
4 3 400000 500 0.0196
4 5 400000 500 0.034599997
4 7 400000 500 0.0481
4 9 400000 500 0.0691
4 11 400000 500 0.087
4 13 400000 500 0.1099
4 15 400000 500 0.1284
4 17 400000 500 0.13329999
4 19 400000 500 0.1625
4 21 400000 500 0.2148
4 3 400000 1000 0.0271
4 5 400000 1000 0.031600006
4 7 400000 1000 0.048
4 9 400000 1000 0.0612
4 11 400000 1000 0.0739
4 13 400000 1000 0.092499994
4 15 400000 1000 0.1068
4 17 400000 1000 0.123200014
4 19 400000 1000 0.15589999
4 21 400000 1000 0.1715
4 3 400000 1500 0.020599999
4 5 400000 1500 0.0325
4 7 400000 1500 0.040599998
4 9 400000 1500 0.060099997
4 11 400000 1500 0.0678
4 13 400000 1500 0.0976
4 15 400000 1500 0.1061
4 17 400000 1500 0.14809999
4 19 400000 1500 0.1497
4 21 400000 1500 0.1574
4 3 400000 2000 0.023299996
4 5 400000 2000 0.028600002
4 7 400000 2000 0.0433
4 9 400000 2000 0.053799998
4 11 400000 2000 0.0757
4 13 400000 2000 0.08890001
4 15 400000 2000 0.1048
4 17 400000 2000 0.12940001
4 19 400000 2000 0.14299999
4 21 400000 2000 0.1593
4 3 400000 2500 0.021199998
4 5 400000 2500 0.0328
4 7 400000 2500 0.0436
4 9 400000 2500 0.0531
4 11 400000 2500 0.07129999
4 13 400000 2500 0.0897
4 15 400000 2500 0.101100005
4 17 400000 2500 0.1276
4 19 400000 2500 0.1458
4 21 400000 2500 0.1666
4 3 400000 3000 0.0193
4 5 400000 3000 0.031
4 7 400000 3000 0.040300004
4 9 400000 3000 0.0592
4 11 400000 3000 0.07180001
4 13 400000 3000 0.1001
4 15 400000 3000 0.10569999
4 17 400000 3000 0.1324
4 19 400000 3000 0.14299999
4 21 400000 3000 0.17889999
4 3 400000 3500 0.017500002
4 5 400000 3500 0.0229
4 7 400000 3500 0.04
4 9 400000 3500 0.0514
4 11 400000 3500 0.071600005
4 13 400000 3500 0.0895
4 15 400000 3500 0.10169999
4 17 400000 3500 0.1408
4 19 400000 3500 0.15670002
4 21 400000 3500 0.16770001
4 3 400000 4000 0.019999998
4 5 400000 4000 0.0305
4 7 400000 4000 0.0389
4 9 400000 4000 0.0567
4 11 400000 4000 0.074499995
4 13 400000 4000 0.098299995
4 15 400000 4000 0.109500006
4 17 400000 4000 0.121599995
4 19 400000 4000 0.1818
4 21 400000 4000 0.18240002
4 3 400000 4500 0.022300001
4 5 400000 4500 0.0293
4 7 400000 4500 0.0407
4 9 400000 4500 0.051700003
4 11 400000 4500 0.0751
4 13 400000 4500 0.088599995
4 15 400000 4500 0.1189
4 17 400000 4500 0.13079998
4 19 400000 4500 0.1648
4 21 400000 4500 0.1621
4 3 400000 5000 0.0197
4 5 400000 5000 0.027600002
4 7 400000 5000 0.045900002
4 9 400000 5000 0.056299996
4 11 400000 5000 0.0675
4 13 400000 5000 0.08659999
4 15 400000 5000 0.104200006
4 17 400000 5000 0.13980001
4 19 400000 5000 0.1387
4 21 400000 5000 0.16800001
4 3 500000 500 0.046499997
4 5 500000 500 0.031899996
4 7 500000 500 0.056900002
4 9 500000 500 0.0705
4 11 500000 500 0.10519999
4 13 500000 500 0.11490001
4 15 500000 500 0.16080001
4 17 500000 500 0.1917
4 19 500000 500 0.2164
4 21 500000 500 0.2297
4 3 500000 1000 0.028800001
4 5 500000 1000 0.0345
4 7 500000 1000 0.054199994
4 9 500000 1000 0.0733
4 11 500000 1000 0.089600004
4 13 500000 1000 0.10910001
4 15 500000 1000 0.1338
4 17 500000 1000 0.1586
4 19 500000 1000 0.22680001
4 21 500000 1000 0.25560004
4 3 500000 1500 0.026899999
4 5 500000 1500 0.0349
4 7 500000 1500 0.0466
4 9 500000 1500 0.07529999
4 11 500000 1500 0.0849
4 13 500000 1500 0.11220001
4 15 500000 1500 0.1475
4 17 500000 1500 0.1607
4 19 500000 1500 0.1769
4 21 500000 1500 0.2049
4 3 500000 2000 0.027
4 5 500000 2000 0.033200003
4 7 500000 2000 0.0516
4 9 500000 2000 0.06910001
4 11 500000 2000 0.0857
4 13 500000 2000 0.1062
4 15 500000 2000 0.1348
4 17 500000 2000 0.15159999
4 19 500000 2000 0.19479999
4 21 500000 2000 0.2258
4 3 500000 2500 0.031000003
4 5 500000 2500 0.031200001
4 7 500000 2500 0.0487
4 9 500000 2500 0.0661
4 11 500000 2500 0.0856
4 13 500000 2500 0.10940001
4 15 500000 2500 0.1324
4 17 500000 2500 0.15769999
4 19 500000 2500 0.178
4 21 500000 2500 0.19940001
4 3 500000 3000 0.0264
4 5 500000 3000 0.0339
4 7 500000 3000 0.0498
4 9 500000 3000 0.066099994
4 11 500000 3000 0.0854
4 13 500000 3000 0.1197
4 15 500000 3000 0.13370001
4 17 500000 3000 0.1588
4 19 500000 3000 0.18249999
4 21 500000 3000 0.2085
4 3 500000 3500 0.0239
4 5 500000 3500 0.031299997
4 7 500000 3500 0.053300004
4 9 500000 3500 0.066999994
4 11 500000 3500 0.0849
4 13 500000 3500 0.11140001
4 15 500000 3500 0.13499999
4 17 500000 3500 0.15249999
4 19 500000 3500 0.1892
4 21 500000 3500 0.2279
4 3 500000 4000 0.023300001
4 5 500000 4000 0.0287
4 7 500000 4000 0.0522
4 9 500000 4000 0.062300004
4 11 500000 4000 0.1036
4 13 500000 4000 0.1094
4 15 500000 4000 0.15989998
4 17 500000 4000 0.1769
4 19 500000 4000 0.19189999
4 21 500000 4000 0.1983
4 3 500000 4500 0.033599995
4 5 500000 4500 0.031499997
4 7 500000 4500 0.048599996
4 9 500000 4500 0.066
4 11 500000 4500 0.088199995
4 13 500000 4500 0.1161
4 15 500000 4500 0.13569999
4 17 500000 4500 0.1794
4 19 500000 4500 0.2076
4 21 500000 4500 0.2352
4 3 500000 5000 0.022900002
4 5 500000 5000 0.0341
4 7 500000 5000 0.0533
4 9 500000 5000 0.0641
4 11 500000 5000 0.083
4 13 500000 5000 0.115100004
4 15 500000 5000 0.13769999
4 17 500000 5000 0.18670002
4 19 500000 5000 0.19170001
4 21 500000 5000 0.21690002
4 3 600000 500 0.0452
4 5 600000 500 0.0415
4 7 600000 500 0.063099995
4 9 600000 500 0.1084
4 11 600000 500 0.106000006
4 13 600000 500 0.158
4 15 600000 500 0.19070001
4 17 600000 500 0.211
4 19 600000 500 0.27009997
4 21 600000 500 0.2755
4 3 600000 1000 0.025799999
4 5 600000 1000 0.0665
4 7 600000 1000 0.061699998
4 9 600000 1000 0.085999995
4 11 600000 1000 0.11220001
4 13 600000 1000 0.1473
4 15 600000 1000 0.17780001
4 17 600000 1000 0.19540001
4 19 600000 1000 0.2526
4 21 600000 1000 0.24920002
4 3 600000 1500 0.0262
4 5 600000 1500 0.0409
4 7 600000 1500 0.0603
4 9 600000 1500 0.0821
4 11 600000 1500 0.10519999
4 13 600000 1500 0.12640001
4 15 600000 1500 0.1613
4 17 600000 1500 0.1891
4 19 600000 1500 0.23739998
4 21 600000 1500 0.2522
4 3 600000 2000 0.030800004
4 5 600000 2000 0.0374
4 7 600000 2000 0.060500003
4 9 600000 2000 0.087299995
4 11 600000 2000 0.103700005
4 13 600000 2000 0.1486
4 15 600000 2000 0.1733
4 17 600000 2000 0.21059999
4 19 600000 2000 0.2603
4 21 600000 2000 0.25939998
4 3 600000 2500 0.024
4 5 600000 2500 0.038900003
4 7 600000 2500 0.056
4 9 600000 2500 0.0842
4 11 600000 2500 0.103
4 13 600000 2500 0.13329999
4 15 600000 2500 0.1609
4 17 600000 2500 0.1849
4 19 600000 2500 0.2193
4 21 600000 2500 0.2553
4 3 600000 3000 0.0241
4 5 600000 3000 0.039100002
4 7 600000 3000 0.0564
4 9 600000 3000 0.085300006
4 11 600000 3000 0.10270001
4 13 600000 3000 0.1356
4 15 600000 3000 0.1697
4 17 600000 3000 0.18740001
4 19 600000 3000 0.24520001
4 21 600000 3000 0.28399998
4 3 600000 3500 0.0293
4 5 600000 3500 0.0391
4 7 600000 3500 0.061200004
4 9 600000 3500 0.077199996
4 11 600000 3500 0.107599996
4 13 600000 3500 0.1335
4 15 600000 3500 0.1555
4 17 600000 3500 0.2081
4 19 600000 3500 0.23699996
4 21 600000 3500 0.2589
4 3 600000 4000 0.0255
4 5 600000 4000 0.036799997
4 7 600000 4000 0.05820001
4 9 600000 4000 0.08820001
4 11 600000 4000 0.1215
4 13 600000 4000 0.1575
4 15 600000 4000 0.19600001
4 17 600000 4000 0.221
4 19 600000 4000 0.22090001
4 21 600000 4000 0.2667
4 3 600000 4500 0.024200002
