4 3 100000 500 0.0061999997
4 5 100000 500 0.012000002
4 7 100000 500 0.0168
4 9 100000 500 0.023100004
4 11 100000 500 0.031200001
4 13 100000 500 0.040300004
4 15 100000 500 0.048299998
4 17 100000 500 0.058700003
4 19 100000 500 0.0688
4 21 100000 500 0.0784
4 3 100000 1000 0.0057000006
4 5 100000 1000 0.009299999
4 7 100000 1000 0.0187
4 9 100000 1000 0.0236
4 11 100000 1000 0.031199997
4 13 100000 1000 0.039500006
4 15 100000 1000 0.0495
4 17 100000 1000 0.060499996
4 19 100000 1000 0.0681
4 21 100000 1000 0.0814
4 3 100000 1500 0.0052999994
4 5 100000 1500 0.0089
4 7 100000 1500 0.0197
4 9 100000 1500 0.0247
4 11 100000 1500 0.0316
4 13 100000 1500 0.0402
4 15 100000 1500 0.0488
4 17 100000 1500 0.061400004
4 19 100000 1500 0.06840001
4 21 100000 1500 0.0783
4 3 100000 2000 0.0061
4 5 100000 2000 0.009299999
4 7 100000 2000 0.017499998
4 9 100000 2000 0.024400001
4 11 100000 2000 0.032600004
4 13 100000 2000 0.0419
4 15 100000 2000 0.050499998
4 17 100000 2000 0.0629
4 19 100000 2000 0.068900004
4 21 100000 2000 0.0782
4 3 100000 2500 0.0069999993
4 5 100000 2500 0.013200002
4 7 100000 2500 0.0175
4 9 100000 2500 0.0258
4 11 100000 2500 0.0411
4 13 100000 2500 0.0423
4 15 100000 2500 0.051199995
4 17 100000 2500 0.06340001
4 19 100000 2500 0.0697
4 21 100000 2500 0.0797
4 3 100000 3000 0.0072
4 5 100000 3000 0.0138
4 7 100000 3000 0.019000001
4 9 100000 3000 0.024600003
4 11 100000 3000 0.0338
4 13 100000 3000 0.043
4 15 100000 3000 0.0516
4 17 100000 3000 0.062400002
4 19 100000 3000 0.0712
4 21 100000 3000 0.0805
4 3 100000 3500 0.009100001
4 5 100000 3500 0.013800001
4 7 100000 3500 0.017000003
4 9 100000 3500 0.0267
4 11 100000 3500 0.0311
4 13 100000 3500 0.0414
4 15 100000 3500 0.0632
4 17 100000 3500 0.058399998
4 19 100000 3500 0.0697
4 21 100000 3500 0.0815
4 3 100000 4000 0.0063
4 5 100000 4000 0.0123000005
4 7 100000 4000 0.016900001
4 9 100000 4000 0.0264
4 11 100000 4000 0.0343
4 13 100000 4000 0.0428
4 15 100000 4000 0.057200003
4 17 100000 4000 0.064600006
4 19 100000 4000 0.0709
4 21 100000 4000 0.0812
4 3 100000 4500 0.0064999997
4 5 100000 4500 0.0098
4 7 100000 4500 0.0174
4 9 100000 4500 0.0257
4 11 100000 4500 0.0385
4 13 100000 4500 0.0412
4 15 100000 4500 0.0528
4 17 100000 4500 0.0639
4 19 100000 4500 0.0723
4 21 100000 4500 0.0872
4 3 100000 5000 0.007
4 5 100000 5000 0.0101000015
4 7 100000 5000 0.017299999
4 9 100000 5000 0.026099999
4 11 100000 5000 0.032399997
4 13 100000 5000 0.0426
4 15 100000 5000 0.053799998
4 17 100000 5000 0.06390001
4 19 100000 5000 0.0739
4 21 100000 5000 0.088099994
4 3 200000 500 0.0091
4 5 200000 500 0.019299997
4 7 200000 500 0.0357
4 9 200000 500 0.056000005
4 11 200000 500 0.0752
4 13 200000 500 0.0874
4 15 200000 500 0.1084
4 17 200000 500 0.1295
4 19 200000 500 0.14919999
4 21 200000 500 0.1666
4 3 200000 1000 0.011299999
4 5 200000 1000 0.0201
4 7 200000 1000 0.0395
4 9 200000 1000 0.0525
4 11 200000 1000 0.0727
4 13 200000 1000 0.0908
4 15 200000 1000 0.1087
4 17 200000 1000 0.1295
4 19 200000 1000 0.14989999
4 21 200000 1000 0.17090002
4 3 200000 1500 0.0118
4 5 200000 1500 0.022100002
4 7 200000 1500 0.0384
4 9 200000 1500 0.061699998
4 11 200000 1500 0.0691
4 13 200000 1500 0.09289999
4 15 200000 1500 0.10669999
4 17 200000 1500 0.12619999
4 19 200000 1500 0.1401
4 21 200000 1500 0.1628
4 3 200000 2000 0.0106999995
4 5 200000 2000 0.019399997
4 7 200000 2000 0.0403
4 9 200000 2000 0.055400003
4 11 200000 2000 0.0746
4 13 200000 2000 0.0877
4 15 200000 2000 0.10669999
4 17 200000 2000 0.12859999
4 19 200000 2000 0.14760001
4 21 200000 2000 0.1661
4 3 200000 2500 0.0109
4 5 200000 2500 0.018699998
4 7 200000 2500 0.037199996
4 9 200000 2500 0.052899998
4 11 200000 2500 0.06989999
4 13 200000 2500 0.095000006
4 15 200000 2500 0.1125
4 17 200000 2500 0.12149999
4 19 200000 2500 0.1452
4 21 200000 2500 0.1761
